inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
3,0.435635444986349,165327920.92229903,165327948.59992626,2585.8636317115715,2377.1974328920887,2264.14332558058,11.798748093346337,9.171789818462631,11.485617708109249,11.48561770810925,11.48561770810925,1.0,fixed,7,3,100,message_conditioned_information
1,0.6891040121002752,558617648.5096997,558617805.9994318,29001.809332065026,29322.082356618263,29212.416982405204,3.209213343776851,5.851049319715898,6.8036977743722975,6.8036977743722975,6.8036977743722975,1.0,fixed,8,3,100,message_conditioned_information
2,0.4817250163950305,279470446.00391346,279470494.9719442,6587.942989909553,7153.2852553693665,7043.619881156309,4.806530128871148,11.866481430119677,8.015622426398675,8.015622426398673,8.015622426398673,1.0,fixed,8,3,100,message_conditioned_information
3,0.3583846434166277,241283506.30405203,241283553.83730832,5807.306847646405,5554.415771244476,5444.750397031418,5.8785323908793075,9.319472186191074,12.389677853970039,12.389677853970039,12.389677853970039,1.0,fixed,8,3,100,message_conditioned_information
1,1.6549821508303932,1074609865.2221706,1074610039.1193066,106572.94690880914,107764.68682100678,107656.60263196514,8.369324632716499,8.848826243606949,12.353276216405757,12.353276216405757,12.353276216405757,1.0,fixed,9,3,100,message_conditioned_information
2,1.201132890536443,285206091.4762925,285206121.93815756,7331.476186530305,7882.251606716452,7774.167417674822,7.106056699712715,24.348792027295985,18.447067763589512,18.44706776358951,18.44706776358951,1.0,fixed,9,3,100,message_conditioned_information
3,0.6344626127924166,719984688.9002126,719984794.7400529,49859.95440548984,48730.023715058116,48621.93952601648,5.060772133719144,21.393357034821825,24.030732381245226,24.030732381245226,24.030732381245226,1.0,fixed,9,3,100,message_conditioned_information
1,0.910809834657349,270361176.2539315,270361273.6552166,7173.181533158721,7099.032973342457,6990.890334638609,1.1421822823820622,4.659610142035073,4.940918840550473,4.940918840550473,4.940918840550473,1.0,fixed,10,3,100,message_conditioned_information
2,0.900930175084448,293026536.11588395,293026578.7663846,8495.649724568157,8021.781075599338,7913.63843689549,1.2956814645286912,7.245234078484012,6.2751284087446075,6.275128408744607,6.275128408744607,1.0,fixed,10,3,100,message_conditioned_information
3,0.3695225774934862,265603487.85054305,265603516.60547873,6763.924137648427,6698.266549459422,6590.123910755574,1.4075965853763626,7.911960671397991,7.784247784304886,7.784247784304884,7.784247784304884,1.0,fixed,10,3,100,message_conditioned_information
